RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5499,15911780,Smith,512,Germany,Female,75,4,16483.687738817614,4,1,0,160838.46075557548,0
5500,83855448,Brown,527,France,Male,22,7,90873.09435691012,2,0,1,192438.196647102,0
5501,85337094,Jones,331,Germany,Female,71,0,147551.13515289428,3,0,0,75732.69984389424,0
5502,14399988,Johnson,589,Germany,Female,24,4,114928.19394579445,4,1,1,11525.860811665802,1
5503,74163407,Williams,472,Germany,Female,30,7,97642.46571017803,4,0,1,150815.7667108127,1
5504,80936659,Jones,413,France,Male,39,1,200053.05287923248,1,1,1,18173.55005005891,1
5505,39741006,Johnson,484,Spain,Female,30,8,216213.30879978,1,0,0,180086.04875147826,0
5506,42779621,Johnson,719,Germany,Female,31,7,125729.20243025091,1,0,1,46997.713697390456,1
5507,97798448,Johnson,366,France,Female,33,7,33867.54402895489,1,0,0,151072.12340898614,0
5508,45923152,Jones,576,Spain,Female,37,6,102681.89339085593,1,0,0,58461.97925925916,0
5509,87752800,Smith,845,Germany,Female,59,4,42175.26039108227,3,0,1,131933.54186604256,0
5510,15698620,Williams,873,Germany,Female,58,5,230959.37692059024,1,1,0,74942.6760587896,0
5511,62195487,Johnson,317,France,Female,52,6,249960.41428993302,3,1,0,63254.39651341152,0
5512,89143788,Smith,447,Spain,Male,64,9,10797.136535728918,3,0,1,108880.41360919969,0
5513,79269129,Smith,726,France,Female,44,8,187046.550791944,4,1,1,198337.3501619433,0
5514,45118487,Smith,410,Germany,Female,33,7,156006.22943362297,1,1,0,46521.200443862705,1
5515,16380282,Williams,815,Spain,Female,74,3,39716.24332312923,3,0,1,19709.51590034848,0
5516,88765865,Williams,874,Germany,Male,87,2,68070.62005250857,3,1,0,122693.14307970699,0
5517,79465860,Williams,561,France,Male,88,0,230831.6637266384,1,1,0,23264.64063726311,0
5518,22735235,Smith,538,Germany,Female,68,2,116398.71362948217,2,0,1,60501.12306615353,1
5519,82998745,Jones,495,Spain,Male,50,1,148430.9438351454,4,1,1,124336.74824603417,0
5520,65989477,Williams,766,France,Female,85,1,161052.6129084222,4,0,1,37681.74674666724,1
5521,78435180,Johnson,543,Spain,Female,58,9,93322.0708846608,4,1,1,11884.529174451396,0
5522,35193209,Williams,736,Spain,Male,40,7,211239.5212959223,2,1,0,39228.25326084015,1
5523,61956768,Smith,586,Germany,Male,40,8,188975.94584733096,3,0,1,54078.87500338207,0
5524,30616062,Jones,432,Germany,Female,26,2,79189.56467652984,2,0,0,156733.05619265232,0
5525,33469263,Johnson,523,Germany,Male,67,4,185732.1360204304,2,1,1,134094.3299260895,1
5526,99303756,Jones,435,France,Female,67,3,154484.3109117869,2,0,0,124745.3747727394,0
5527,66342703,Jones,437,France,Female,89,8,200165.80204182168,3,1,1,17378.996281383283,0
5528,94011960,Brown,719,Germany,Male,28,2,14972.855478763648,3,1,1,166026.8954668414,0
5529,75511948,Williams,826,Germany,Female,89,9,33973.798611354636,4,0,1,122058.66148721133,1
5530,63111460,Smith,392,Germany,Female,89,0,65434.215323945304,4,0,1,19562.20941483939,0
5531,35119187,Johnson,852,France,Male,85,9,156912.29801094983,3,0,1,26348.733266150375,0
5532,16122406,Smith,608,Spain,Male,89,1,209047.54239603263,1,0,1,185317.17129749898,0
5533,42095742,Williams,560,France,Female,76,6,81913.00067612517,2,0,0,43935.63450244672,1
5534,71968462,Johnson,550,Germany,Male,28,6,55096.07698191629,1,1,1,193338.5473067391,1
5535,66237858,Brown,785,France,Male,36,6,119937.71863558677,1,0,0,60438.669713312775,0
5536,81588636,Brown,364,Spain,Female,68,6,134967.46767795263,1,0,0,115708.81068071345,1
5537,18451502,Jones,598,Germany,Female,46,6,95999.71596772391,3,0,1,114140.96955499757,0
5538,12394068,Johnson,670,France,Male,63,9,173469.63282350107,3,1,1,33742.908105604714,0
5539,74334180,Jones,496,Spain,Male,71,6,101371.95962139664,4,1,0,67894.23320235376,0
5540,60139270,Jones,793,France,Male,68,1,17441.174265559494,4,1,1,183024.35781703907,0
5541,68730293,Williams,384,Germany,Female,58,2,171099.1552184159,4,1,1,124212.26435941522,1
5542,14701283,Brown,610,Spain,Female,53,3,38476.965616985995,1,0,0,183071.70790977497,1
5543,68430352,Williams,339,Germany,Female,33,5,179302.19798290601,4,0,0,115325.95799181281,1
5544,52949589,Jones,804,France,Male,64,6,127281.16127635195,2,1,1,97037.47897211893,1
5545,74247652,Jones,303,Spain,Female,58,5,125100.2979669789,1,1,0,161524.2385194562,1
5546,45524729,Smith,644,France,Male,69,1,66650.24779753007,3,1,0,187418.6823507242,0
5547,15895561,Brown,652,France,Female,32,0,196303.9971278077,4,1,1,123763.83268151373,0
5548,17373603,Johnson,361,Germany,Female,48,6,159530.65004951894,3,1,0,80444.25111089392,0
5549,11838607,Jones,430,Germany,Male,39,4,17575.09342377328,4,1,1,69707.9669097247,0
5550,99436121,Johnson,661,Germany,Male,57,4,210023.52531267644,3,0,1,60678.461971524855,0
5551,86639262,Smith,540,France,Female,66,5,10957.17389629805,4,1,0,18476.63785562278,0
5552,44575307,Johnson,709,France,Male,26,8,248926.45107091364,3,0,1,106846.118978073,1
5553,84430974,Williams,559,Germany,Female,74,2,160833.52432426275,3,0,0,67115.37346800041,1
5554,44265158,Jones,844,Spain,Male,18,7,190812.11488696476,3,1,0,165825.80443027004,1
5555,25115483,Smith,788,Germany,Female,25,2,89742.22731932363,3,0,1,197914.65261288374,0
5556,30110991,Johnson,531,Germany,Male,72,7,58903.16647504554,2,0,1,197218.5932285967,1
5557,34396098,Smith,651,Germany,Female,29,9,129908.03627025835,1,1,0,199200.92304273543,1
5558,28709050,Brown,334,France,Male,56,6,81414.36299871246,2,0,1,97635.90610195283,1
5559,25392062,Johnson,513,Spain,Male,59,4,154131.44409430845,1,0,1,48821.9516056238,1
5560,87218760,Brown,372,France,Female,42,3,56004.92484831879,1,1,1,84420.51164483142,0
5561,91580368,Smith,331,France,Male,84,4,191555.14305785488,3,1,0,28742.47086772028,1
5562,47629215,Johnson,384,Spain,Female,22,2,32050.67559476946,1,0,0,151959.67769818543,1
5563,61248601,Williams,850,France,Male,23,9,82960.01594061663,2,0,1,188560.03421573297,1
5564,30545854,Johnson,437,Germany,Male,48,6,178845.28603730188,4,1,1,156550.19814018853,1
5565,33815661,Johnson,511,France,Female,47,0,74572.34500220172,1,1,1,183508.8682749202,0
5566,16590682,Jones,435,Germany,Female,52,7,167253.3594797686,1,0,0,124276.65525961944,0
5567,52794610,Smith,329,Spain,Female,46,7,192679.09665361905,3,0,1,106277.63775285194,0
5568,33200618,Brown,553,Germany,Female,33,7,130389.92647520351,2,1,0,133155.09883797634,1
5569,83544994,Smith,690,Germany,Female,18,2,125060.27245893775,2,0,1,47308.978947960386,1
5570,42727815,Brown,899,France,Female,46,0,47807.69822230327,4,0,1,66601.00784932918,0
5571,41871814,Brown,304,Germany,Male,85,1,23527.578342045443,4,1,1,59456.22814005954,0
5572,61995064,Williams,806,Spain,Female,85,8,28398.936286554876,4,1,1,169053.44029961206,0
5573,26922113,Brown,449,Germany,Female,28,2,191332.03216053508,2,0,0,36818.97153549672,1
5574,29317128,Johnson,513,Germany,Male,25,2,173691.2521520168,3,0,0,32557.87197650361,0
5575,10965546,Smith,869,Germany,Female,87,7,167064.23024948797,4,0,1,71292.4065218121,1
5576,57711557,Brown,491,Germany,Female,62,8,140087.9437177055,1,0,0,119406.83568505946,1
5577,91622973,Jones,818,Spain,Male,36,7,171574.461689352,1,1,0,89747.86728791617,1
5578,67726215,Smith,599,Spain,Male,43,5,7903.962263404257,2,0,0,188511.76534389798,1
5579,94309360,Jones,369,Germany,Female,75,2,44450.4248183602,4,0,0,164390.7856421646,0
5580,54120617,Brown,605,Germany,Male,50,2,29873.232075370433,2,1,0,162991.6862941508,1
5581,88660832,Jones,804,Germany,Female,79,4,232017.52050568652,2,1,0,57784.00333892234,0
5582,67483244,Smith,732,Germany,Male,79,2,48044.43152461227,4,1,0,29884.972755763218,0
5583,12101685,Brown,877,Spain,Male,79,1,76745.14560551313,1,0,0,16180.12357542702,0
5584,91964320,Brown,520,Spain,Female,67,7,56790.79360631958,2,1,0,108776.24996802617,1
5585,33486295,Brown,619,France,Male,36,1,75868.0213075647,3,1,1,195518.0935203897,0
5586,16536912,Smith,854,France,Male,43,0,51536.96120330226,4,0,1,196045.26674611022,1
5587,63785570,Williams,435,Spain,Female,41,4,110291.99206720272,4,0,0,22820.020327694318,0
5588,46814367,Williams,769,France,Male,34,0,118849.52979287713,1,1,1,133626.00600952667,1
5589,57154921,Brown,591,Germany,Female,36,7,59631.551293452765,4,0,0,135317.5611292698,0
5590,39989733,Jones,721,Germany,Male,55,2,221261.38623910287,3,1,0,107668.69326654832,0
5591,62671826,Smith,589,Spain,Male,29,8,60094.72325787296,4,0,0,81006.87345400325,0
5592,67859651,Williams,861,France,Female,80,1,187435.0035301624,1,1,0,95287.60148443711,0
5593,93305087,Jones,400,Germany,Male,75,5,207666.89827837126,3,0,1,52300.37688469843,0
5594,48453891,Jones,409,Germany,Female,55,6,55369.843451988614,3,0,0,135772.27307940397,1
5595,99127181,Williams,487,Spain,Female,47,4,103068.71647373753,1,0,1,87550.23616701094,1
5596,67134399,Williams,493,France,Male,73,8,179792.08843818572,1,1,1,171126.38973486566,1
5597,24757845,Smith,475,France,Male,68,5,158550.392699872,2,1,0,101752.8328032396,1
5598,32571659,Smith,550,France,Female,52,3,113462.6649908137,4,0,1,28126.418935730228,1
5599,48106488,Jones,762,Spain,Male,68,9,69373.43956619521,3,1,0,172667.2523485139,0
5600,91186500,Williams,867,Spain,Male,65,4,130199.6748447716,4,0,0,118663.01873927996,1
5601,17900337,Jones,695,Spain,Female,87,9,97737.64875753545,1,0,1,66251.87291122723,0
5602,22946859,Johnson,764,Spain,Male,29,0,164888.1845708692,1,1,0,159233.07532963232,0
5603,72035832,Smith,390,Spain,Male,27,3,173045.42000011413,1,1,0,154655.16835350325,0
5604,38649221,Brown,705,Spain,Female,54,4,207050.6642480557,1,0,1,74440.04208607375,1
5605,31320208,Smith,690,Spain,Female,88,6,209541.03572300138,4,0,0,95103.69008704666,1
5606,58965346,Johnson,381,France,Male,33,3,210090.64723101183,3,1,1,142474.31480543953,1
5607,12413180,Jones,750,Germany,Female,52,0,83970.2461880697,4,0,0,181050.16102462928,1
5608,85066781,Smith,875,France,Female,56,7,170674.14265502332,2,1,1,49872.340607048376,1
5609,46799464,Williams,523,France,Female,75,6,7239.58092273938,1,0,1,119586.56991457634,1
5610,92177198,Johnson,460,Spain,Male,89,0,141076.78911424233,1,0,1,131554.47633390868,0
5611,62208664,Jones,625,France,Female,71,0,141185.51427059987,4,1,1,168701.20417702914,1
5612,37608752,Jones,790,France,Male,87,2,43982.83692495042,1,0,0,81495.07006603244,0
5613,91202384,Jones,874,Germany,Female,45,7,199990.80265697846,4,1,1,132087.22371864913,0
5614,49853071,Smith,418,France,Female,23,3,159318.267717378,4,0,0,62025.23234239953,1
5615,61931318,Brown,630,Spain,Female,85,5,184158.15715332076,1,1,1,121560.8554432701,1
5616,46188415,Johnson,542,Spain,Male,76,7,243907.53020300504,1,0,1,106669.77016214866,0
5617,32321422,Johnson,451,France,Male,34,2,163354.97472676248,2,0,1,33475.47872898971,0
5618,51703566,Johnson,796,France,Male,41,2,43823.742320380414,3,1,0,140007.39032416223,1
5619,89044591,Williams,605,Germany,Female,65,8,125005.39399303915,2,1,0,99083.51528360514,1
5620,69460692,Jones,850,France,Male,40,2,67264.66926773541,2,1,0,99297.21445052447,0
5621,72319989,Williams,610,Germany,Male,88,0,90946.9217257087,3,0,1,180824.17763999154,0
5622,75041664,Jones,564,Spain,Female,72,1,32470.04611446924,3,1,1,162614.1327482831,1
5623,62751683,Brown,838,Germany,Female,74,4,223312.945107078,4,1,0,70281.04817859134,1
5624,57775213,Williams,304,Spain,Male,35,5,95259.98897743235,2,0,1,59859.34213200234,1
5625,86378866,Johnson,894,France,Female,53,0,167453.97100216674,2,0,0,72742.46312634979,0
5626,21870162,Jones,771,Spain,Female,52,9,102393.56821589488,2,0,1,70649.75741565548,1
5627,95345484,Brown,854,Spain,Female,57,2,243089.0560766232,2,0,1,116684.5200575604,0
5628,25513445,Johnson,548,Germany,Male,81,3,122778.65039733646,4,0,0,194257.92184941197,0
5629,44625776,Williams,887,Spain,Male,26,2,49473.54264878875,4,1,0,81800.38396737288,1
5630,33156267,Smith,360,Germany,Male,59,1,108133.85830743428,4,0,1,169434.41998598748,1
5631,93986743,Jones,777,Spain,Female,33,6,182493.06026591876,2,0,0,48416.451064574765,1
5632,19619488,Williams,653,France,Male,71,8,140530.4174124115,3,1,0,142215.39092442786,1
5633,68192234,Johnson,727,Germany,Male,34,4,203373.26393169284,3,0,0,54709.21010748329,0
5634,46089529,Brown,551,Spain,Female,23,2,239817.56756280482,1,0,1,34512.72791852595,1
5635,38522532,Brown,303,Germany,Female,58,7,1087.6513647805896,2,0,1,152515.35537022544,0
5636,35334454,Brown,597,France,Male,88,6,73990.80113312142,2,1,1,58902.84484065339,0
5637,18618415,Brown,741,Germany,Female,75,7,138232.87988281174,2,1,1,170742.7907580656,1
5638,89715072,Williams,535,France,Male,51,7,231858.53426417982,1,1,0,45461.74857247476,1
5639,94525445,Smith,818,Germany,Male,26,9,8105.473330246221,4,1,0,151620.03819493283,0
5640,42612150,Johnson,704,Germany,Female,24,1,47362.338851684035,2,0,0,44203.927689144744,0
5641,33340569,Brown,537,Germany,Female,60,0,195919.3328350418,4,1,1,76592.2619733733,1
5642,25109752,Jones,479,Germany,Female,80,3,42953.791998110915,3,1,0,192208.667191759,1
5643,77790361,Brown,569,Spain,Female,18,3,177402.26956883652,3,1,1,74053.01429663396,1
5644,12075618,Smith,645,Spain,Female,51,7,1782.08697281948,4,0,0,52165.413277825144,0
5645,20833117,Smith,532,France,Male,25,2,21881.03232803712,3,1,0,100479.66243052031,0
5646,78224152,Smith,412,France,Male,75,4,246310.93301011258,1,1,1,40434.4931152668,0
5647,84740716,Williams,313,France,Female,29,5,46319.97856525852,1,0,0,114887.09556139022,0
5648,61553919,Brown,753,Germany,Female,40,5,145878.80526685945,1,1,1,75253.64456624238,0
5649,61158498,Jones,721,France,Male,89,8,45849.48588914189,3,0,1,100639.05864560732,0
5650,58698970,Williams,506,Spain,Female,69,8,13559.493303153426,1,1,0,174671.8392063864,0
5651,58898380,Smith,621,Germany,Female,46,6,176909.43170151467,2,1,0,104660.01458257777,1
5652,15607729,Jones,798,Germany,Female,26,8,92677.68156459394,4,1,1,81017.56996679415,1
5653,51780226,Johnson,651,Spain,Female,82,8,169612.6693985079,1,1,0,176404.39976403044,1
5654,37865712,Brown,679,Germany,Male,41,8,44313.33685450661,1,0,1,87874.5972633748,0
5655,52297164,Smith,474,France,Male,62,6,167616.16957424866,2,1,1,125973.46791858548,0
5656,56528135,Williams,696,Germany,Female,39,8,89801.82060408828,4,1,0,127334.3971024511,0
5657,28504172,Jones,498,Spain,Female,35,0,118044.28273636397,1,0,1,37590.794395197576,0
5658,69012968,Jones,498,Germany,Female,76,6,190715.34597032442,2,0,1,11429.005706428377,1
5659,72871188,Smith,747,France,Female,30,1,234202.01157855373,1,0,0,123410.11759940899,1
5660,67412717,Smith,735,Germany,Male,27,4,240603.85196338038,3,1,1,163614.1839828025,0
5661,13322108,Brown,551,France,Male,76,4,45661.85505662665,2,1,0,29538.502548394874,1
5662,91250554,Jones,750,France,Female,27,8,211175.47396086066,3,1,1,166544.01696052813,1
5663,90386430,Jones,336,Germany,Male,35,3,160040.5604390043,3,1,0,33515.866692160336,0
5664,76708454,Johnson,740,Germany,Male,29,0,245187.9284291352,3,1,1,18023.7645203415,1
5665,49934014,Jones,846,Spain,Female,75,6,131705.14439628745,1,0,1,68657.27605201965,0
5666,75841798,Smith,393,Germany,Female,60,7,78476.22391950598,4,1,0,18930.3299509555,1
5667,45768578,Williams,697,France,Male,82,8,123097.49528680414,4,1,1,95471.91172053819,1
5668,84337897,Smith,720,Spain,Male,30,0,52752.4006623703,1,1,0,110435.47130527179,1
5669,12677054,Brown,628,Germany,Male,46,4,1320.4788786277677,2,1,0,105938.1410400863,0
5670,35547135,Smith,500,Spain,Female,34,8,99645.12964132876,4,1,0,131473.86511286837,0
5671,74731628,Jones,366,Germany,Female,48,4,76174.24199694506,1,0,0,87835.75619502722,1
5672,83244064,Williams,551,France,Female,51,1,11842.993940603452,2,1,0,101410.70597218291,0
5673,87604974,Johnson,768,Germany,Male,39,5,68768.70861984999,4,1,0,163998.16717294292,1
5674,28282851,Brown,800,France,Female,83,8,36194.52513588015,2,1,1,48118.90586082742,1
5675,98269111,Smith,851,Spain,Male,39,0,214734.96058415153,1,1,1,131224.33842058718,0
5676,27280579,Williams,512,Germany,Male,57,4,104696.11300520912,4,1,0,72441.42635776663,1
5677,83542441,Johnson,819,Germany,Female,47,0,57078.45157706273,1,0,0,169265.02399506775,1
5678,43979777,Smith,345,Germany,Female,35,1,113473.46032595732,1,0,1,135584.02314641414,0
5679,93110967,Williams,496,Germany,Female,24,5,130944.75255678208,4,1,0,190127.7770576919,0
5680,90520795,Brown,335,Spain,Male,77,5,163935.35300830493,4,1,0,76939.01163295232,0
5681,73962214,Williams,673,France,Male,46,8,85875.4179550722,3,1,1,97041.26820571402,0
5682,90788552,Johnson,738,France,Female,87,6,28899.241263253218,2,1,0,199675.7007068231,0
5683,37845271,Brown,637,Spain,Female,26,5,241252.65815137385,3,1,1,190763.20097623212,0
5684,36171407,Jones,471,Germany,Male,68,9,87353.62688070483,1,1,1,75235.15128062358,1
5685,47267746,Smith,779,Germany,Male,87,5,3256.6914773354274,2,0,0,198287.6032003282,1
5686,22939380,Johnson,706,Germany,Male,23,3,124951.35380182609,3,0,1,171479.2893807914,0
5687,43594097,Jones,452,Germany,Female,81,3,188805.5172614476,1,0,1,178330.43124995165,0
5688,56309152,Smith,499,Spain,Female,64,0,156487.88281221574,4,0,0,154212.09494363677,0
5689,41462398,Smith,804,France,Male,37,7,17049.435407910318,3,1,1,51664.09837481852,1
5690,47885508,Brown,403,Germany,Female,41,1,12592.190226578898,3,1,1,52659.48893667818,1
5691,38235548,Jones,779,France,Female,87,2,141645.60261335172,1,0,1,162458.14098486098,1
5692,55672706,Jones,336,Germany,Female,71,3,202962.9967409184,4,1,1,122216.02074813933,0
5693,72316331,Brown,707,Spain,Female,54,3,44558.30010964132,4,0,1,115557.23220636726,1
5694,86841075,Johnson,748,Spain,Male,28,0,155175.8836589858,4,1,1,14519.96199418743,1
5695,78753272,Jones,329,Spain,Male,75,9,59081.54997919862,1,1,0,154415.3600418374,0
5696,23780066,Williams,766,Spain,Female,85,3,73358.0948248479,3,0,0,40142.66335424005,0
5697,81339057,Jones,485,Germany,Female,21,0,13583.798710544603,2,0,1,16226.695924361302,1
5698,61667447,Williams,398,Spain,Male,85,0,182796.04065655466,2,1,1,183736.75582516304,1
5699,77647164,Smith,598,France,Male,54,2,49053.22601549017,3,1,1,131109.75778033945,1
5700,44110872,Williams,407,France,Female,54,4,181135.01599139255,3,1,0,77147.99377370265,0
5701,52439791,Johnson,775,Germany,Female,55,0,1756.3350481775708,4,1,0,116006.62839372421,0
5702,12381014,Jones,625,Germany,Male,26,2,181745.43041789852,1,1,0,92504.594354624,1
5703,56436783,Johnson,811,Spain,Female,51,8,157168.52516077727,4,1,0,192801.15151218587,1
5704,11306540,Jones,850,Germany,Female,42,7,110149.58712235464,2,1,1,137208.23284317052,0
5705,10018139,Smith,474,Spain,Female,32,6,19180.211202985105,3,0,1,158432.51296368486,0
5706,20795843,Smith,565,France,Male,89,0,207702.99449344736,1,0,0,83793.45830213994,1
5707,97848669,Williams,528,France,Male,47,1,44301.54924867311,3,0,1,130657.69849076445,0
5708,88449334,Brown,307,Spain,Male,59,4,60737.51704464772,4,0,1,145745.11957758706,0
5709,91221817,Johnson,495,Germany,Male,87,4,66474.98924041439,4,0,0,190564.84307500313,1
5710,92391234,Jones,615,Spain,Male,25,2,149888.97607060437,1,0,1,185040.7749879283,0
5711,49815019,Brown,659,Germany,Female,32,9,142589.93301632226,2,0,0,63265.04757302394,1
5712,58775298,Smith,399,Germany,Female,20,3,196906.21188847395,2,1,0,82567.71924306505,1
5713,23316418,Johnson,659,France,Male,37,2,168861.7745850522,1,1,0,174210.44177162313,0
5714,91826487,Jones,569,France,Female,61,0,100038.50185331942,3,0,0,157965.5986485182,1
5715,47403708,Johnson,514,France,Female,67,3,201312.31478869292,4,0,0,50926.65696845892,0
5716,90366431,Brown,618,Spain,Female,83,0,142038.7527077026,2,1,1,82002.96736410595,1
5717,75589230,Smith,698,Spain,Female,74,9,89149.86818676004,4,1,0,49738.96540684419,1
